"local";"rh";"bio1";"bio10";"bio11";"bio12";"bio13";"bio14";"bio15";"bio16";"bio17";"bio18";"bio19";"bio2";"bio3";"bio4";"bio5";"bio6";"bio7";"bio8";"bio9";"clay_0_30cm";"npp";"ocd_clay_0_30cm";"ocs_clay_0_30cm";"ocs_sand_0_30cm";"sand_0_30cm";"soc_clay_0_30cm";"soc_sand_0_30cm"
124;238;8,14999961853027;18,9500007629395;-3,84999990463257;408,700012207031;77;3,20000004768372;77,5999984741211;207,399993896484;14;207,399993896484;14,6000003814697;10,8999996185303;30,2000007629395;880,900024414062;24,6499996185303;-11,5500001907349;36,2000007629395;18,9500007629395;-2,45000004768372;196;690,5;1,2687075138092;0,214285716414452;0,171195656061172;245,33332824707;1,16326534748077;0,92934787273407
26;120;0,850000023841858;15,9499998092651;-15,6499996185303;485,200012207031;83;15,1000003814697;54,7999992370605;220,5;55,5;220,5;56,7000007629395;9,69999980926514;22,2000007629395;1226,69995117188;23,0499992370605;-20,5499992370605;43,5999984741211;15,9499998092651;-12,9499998092651;94,3333358764648;687,099975585938;3,41696119308472;0,57243812084198;0,0676974505186081;797,666687011719;6,17314434051514;0,730045914649963
162;139;6,15000009536743;22,6499996185303;-12,1499996185303;415,100006103516;128,899993896484;1,79999995231628;116;297,200012207031;6,5;297,200012207031;6,5;10,3999996185303;21,7999992370605;1355,90002441406;27,8500003814697;-20,0499992370605;47,9000015258789;22,6499996185303;-12,1499996185303;201;699,900024414062;0,807628512382507;0,144278600811958;0,0551680400967598;525,666687011719;0,542288541793823;0,207355737686157
124;240;8,14999961853027;18,9500007629395;-3,84999990463257;408,700012207031;77;3,20000004768372;77,5999984741211;207,399993896484;14;207,399993896484;14,6000003814697;10,8999996185303;30,2000007629395;880,900024414062;24,6499996185303;-11,5500001907349;36,2000007629395;18,9500007629395;-2,45000004768372;196;690,5;1,2687075138092;0,214285716414452;0,171195656061172;245,33332824707;1,16326534748077;0,92934787273407
326;230,83;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
20;262;-2,45000004768372;14,8500003814697;-20,75;555,799987792969;98,9000015258789;20,5;54,5999984741211;250,800003051758;66,5;247;66,5;7,09999990463257;15,3999996185303;1374,09997558594;21,0499992370605;-25,0499992370605;46,0999984741211;13,4499998092651;-20,75;326,666656494141;501,200012207031;1,18061220645905;0,189795926213264;0,181640625;341,333343505859;1,33469390869141;1,27734375
350;163,2;13,5500001907349;21,1499996185303;6,34999990463257;739,099975585938;82,4000015258789;47,0999984741211;16,2999992370605;226,899993896484;159,399993896484;168,199996948242;176,899993896484;8,80000019073486;35,7000007629395;578,700012207031;26,8500003814697;2,15000009536743;24,7000007629395;15,8500003814697;20,75;284,333343505859;1130,69995117188;1;0,154747948050499;0,145214527845383;303;0,806565046310425;0,756875693798065
335;181;23,9500007629395;30,0499992370605;15,6499996185303;1433,90002441406;461,100006103516;7,30000019073486;126,699996948242;1089,5;63,2000007629395;611,5;98;10,8000001907349;38,9000015258789;574,599975585938;36,5499992370605;8,64999961853027;27,8999996185303;28,1499996185303;16,3500003814697;252;1801,69995117188;1,13624346256256;0,210317462682724;0,148459389805794;357;1,06746029853821;0,753501415252686
285;156;7,55000019073486;14,9499998092651;0,349999994039536;1109,69995117188;109,699996948242;65,4000015258789;12,5;316,5;240,399993896484;288,899993896484;295,399993896484;6,90000009536743;30,2999992370605;573,5;20,0499992370605;-2,75;22,7999992370605;1,54999995231628;3,25;276;1192;1,41425120830536;0,275362312793732;0,416819036006927;182,33332824707;2,34057974815369;3,54296159744263
343;41;-9,14999961853027;16,25;-36,5499992370605;297,5;50;8,30000019073486;61,4000015258789;141,199996948242;27,8999996185303;141,199996948242;32,0999984741211;9;14;2067,10009765625;23,4500007629395;-40,5499992370605;64;16,25;-30,6499996185303;233,33332824707;248,600006103516;1,77428579330444;0,261428564786911;0,128873243927956;473,333343505859;4,4285717010498;2,18309855461121
