"local";"rs";"bio1";"bio10";"bio11";"bio12";"bio13";"bio14";"bio15";"bio16";"bio17";"bio18";"bio19";"bio2";"bio3";"bio4";"bio5";"bio6";"bio7";"bio8";"bio9";"npp"
368;111;3,75;20,8500003814697;-15,25;248,399993896484;66,5999984741211;1,79999995231628;108;169,699996948242;7,09999990463257;169,699996948242;7,09999990463257;12,3999996185303;24,2000007629395;1400,19995117188;27,6499996185303;-23,75;51,4000015258789;20,8500003814697;-15,25;440,899993896484
368;126;3,75;20,8500003814697;-15,25;248,399993896484;66,5999984741211;1,79999995231628;108;169,699996948242;7,09999990463257;169,699996948242;7,09999990463257;12,3999996185303;24,2000007629395;1400,19995117188;27,6499996185303;-23,75;51,4000015258789;20,8500003814697;-15,25;440,899993896484
368;149;3,75;20,8500003814697;-15,25;248,399993896484;66,5999984741211;1,79999995231628;108;169,699996948242;7,09999990463257;169,699996948242;7,09999990463257;12,3999996185303;24,2000007629395;1400,19995117188;27,6499996185303;-23,75;51,4000015258789;20,8500003814697;-15,25;440,899993896484
366;131,55;3,75;20,8500003814697;-15,25;250;67,0999984741211;1,79999995231628;108,099998474121;171;7,09999990463257;171;7,09999990463257;12,3999996185303;24,2000007629395;1400,59997558594;27,5499992370605;-23,75;51,2999992370605;20,8500003814697;-15,25;443,600006103516
366;111,31;3,75;20,8500003814697;-15,25;250;67,0999984741211;1,79999995231628;108,099998474121;171;7,09999990463257;171;7,09999990463257;12,3999996185303;24,2000007629395;1400,59997558594;27,5499992370605;-23,75;51,2999992370605;20,8500003814697;-15,25;443,600006103516
366;125,69;3,75;20,8500003814697;-15,25;250;67,0999984741211;1,79999995231628;108,099998474121;171;7,09999990463257;171;7,09999990463257;12,3999996185303;24,2000007629395;1400,59997558594;27,5499992370605;-23,75;51,2999992370605;20,8500003814697;-15,25;443,600006103516
40;1170;7,05000019073486;20,9500007629395;-7,84999990463257;646,400024414062;106,699996948242;12;57,2999992370605;271,100006103516;40,4000015258789;271,100006103516;40,4000015258789;10;24,3999996185303;1114,09997558594;27,8500003814697;-13,3500003814697;41,2000007629395;20,9500007629395;-7,84999990463257;1016,40002441406
126;2007;8,94999980926514;17,0499992370605;1,95000004768372;2382,80004882812;393,299987792969;28,5;59,0999984741211;1068,90002441406;140,800003051758;140,800003051758;957,799987792969;11;39,2999992370605;599,400024414062;26,1499996185303;-1,95000004768372;28,1000003814697;2,45000004768372;17,0499992370605;1313,5
126;1478;8,94999980926514;17,0499992370605;1,95000004768372;2382,80004882812;393,299987792969;28,5;59,0999984741211;1068,90002441406;140,800003051758;140,800003051758;957,799987792969;11;39,2999992370605;599,400024414062;26,1499996185303;-1,95000004768372;28,1000003814697;2,45000004768372;17,0499992370605;1313,5
126;2067;8,94999980926514;17,0499992370605;1,95000004768372;2382,80004882812;393,299987792969;28,5;59,0999984741211;1068,90002441406;140,800003051758;140,800003051758;957,799987792969;11;39,2999992370605;599,400024414062;26,1499996185303;-1,95000004768372;28,1000003814697;2,45000004768372;17,0499992370605;1313,5
126;1669;8,94999980926514;17,0499992370605;1,95000004768372;2382,80004882812;393,299987792969;28,5;59,0999984741211;1068,90002441406;140,800003051758;140,800003051758;957,799987792969;11;39,2999992370605;599,400024414062;26,1499996185303;-1,95000004768372;28,1000003814697;2,45000004768372;17,0499992370605;1313,5
