"local";"rh";"bio1";"bio10";"bio11";"bio12";"bio13";"bio14";"bio15";"bio16";"bio17";"bio18";"bio19";"bio2";"bio3";"bio4";"bio5";"bio6";"bio7";"bio8";"bio9";"npp"
185;393;17,6499996185303;27,75;6,84999990463257;1536,40002441406;226;44,7999992370605;44,0999984741211;611,299987792969;199,399993896484;555,200012207031;199,399993896484;7,69999980926514;25,1000003814697;810,200012207031;31,9500007629395;1,14999997615814;30,7999992370605;25,8500003814697;6,84999990463257;1877,80004882812
79;313;6,05000019073486;10,1499996185303;2,04999995231628;4730,7001953125;660,299987792969;212;34,5;1777;752,5;767,200012207031;1650,30004882812;5,80000019073486;38,4000015258789;317,600006103516;14,25;-0,949999988079071;15,1999998092651;2,95000004768372;10,0500001907349;1066,40002441406
179;435,6;3,45000004768372;20,25;-15,8500003814697;736,799987792969;204,5;6,40000009536743;103,699996948242;485,600006103516;24,2000007629395;485,600006103516;24,2000007629395;10,3999996185303;20,5;1399,30004882812;25,4500007629395;-25,0499992370605;50,5;20,25;-15,8500003814697;864,400024414062
133;278,32;16,8500003814697;25,0499992370605;7,75;1802;442;19,2999992370605;90,0999984741211;1047,80004882812;71,5999984741211;1047,80004882812;71,5999984741211;6,30000019073486;24,1000003814697;667,299987792969;28,5499992370605;2,54999995231628;26;25,0499992370605;7,75;1998
179;436,8;3,45000004768372;20,25;-15,8500003814697;736,799987792969;204,5;6,40000009536743;103,699996948242;485,600006103516;24,2000007629395;485,600006103516;24,2000007629395;10,3999996185303;20,5;1399,30004882812;25,4500007629395;-25,0499992370605;50,5;20,25;-15,8500003814697;864,400024414062
179;447,6;3,45000004768372;20,25;-15,8500003814697;736,799987792969;204,5;6,40000009536743;103,699996948242;485,600006103516;24,2000007629395;485,600006103516;24,2000007629395;10,3999996185303;20,5;1399,30004882812;25,4500007629395;-25,0499992370605;50,5;20,25;-15,8500003814697;864,400024414062
185;163;17,6499996185303;27,75;6,84999990463257;1536,40002441406;226;44,7999992370605;44,0999984741211;611,299987792969;199,399993896484;555,200012207031;199,399993896484;7,69999980926514;25,1000003814697;810,200012207031;31,9500007629395;1,14999997615814;30,7999992370605;25,8500003814697;6,84999990463257;1877,80004882812
179;447,6;3,45000004768372;20,25;-15,8500003814697;736,799987792969;204,5;6,40000009536743;103,699996948242;485,600006103516;24,2000007629395;485,600006103516;24,2000007629395;10,3999996185303;20,5;1399,30004882812;25,4500007629395;-25,0499992370605;50,5;20,25;-15,8500003814697;864,400024414062
284;270;7,25;14,6499996185303;0,150000005960464;1200,90002441406;118,5;70,3000030517578;12,6999998092651;342,799987792969;259,600006103516;313,600006103516;319,700012207031;6,90000009536743;30,5;566,5;19,6499996185303;-2,95000004768372;22,6000003814697;1,35000002384186;3,04999995231628;1166,5
114;288;9,05000019073486;21,25;-2,84999990463257;1157,40002441406;112,699996948242;73,5999984741211;11,8000001907349;320,899993896484;239,5;301,100006103516;258,799987792969;5,69999980926514;17,5;952,700012207031;25,5499992370605;-7,25;32,7999992370605;11,1499996185303;-2,75;1322,30004882812
80;290;16,6499996185303;21,3500003814697;11,75;178,800003051758;59,5;0,699999988079071;125,300003051758;126;2,40000009536743;2,40000009536743;126;12,5;55;374,399993896484;29,3500003814697;6,65000009536743;22,7000007629395;12,3500003814697;21,3500003814697;324,399993896484
43;333;8,44999980926514;17,6499996185303;0,150000005960464;997,900024414062;177,600006103516;16,7999992370605;62;480,5;68,1999969482422;82,6999969482422;426,799987792969;12,3999996185303;38,0999984741211;688,099975585938;28,3500003814697;-4,25;32,5999984741211;0,75;17,4500007629395;1269,69995117188
250;370;9,85000038146973;20,5499992370605;-1,14999997615814;1176,80004882812;184,399993896484;29,2999992370605;54,9000015258789;519,299987792969;107,5;519,299987792969;107,5;8,89999961853027;26,2999992370605;854,400024414062;25,6499996185303;-8,25;33,9000015258789;20,5499992370605;-1,14999997615814;1393
17;394;-2,04999995231628;15,3500003814697;-20,75;644,5;110,400001525879;23,5;53,5;286;73,9000015258789;283,200012207031;73,9000015258789;8,30000019073486;17,6000003814697;1394,40002441406;22,0499992370605;-25,4500007629395;47,5;13,6499996185303;-20,75;521,400024414062
181;390,55;16,8500003814697;26,1499996185303;6,65000009536743;1631,69995117188;274,100006103516;43,4000015258789;54,0999984741211;729,400024414062;182,600006103516;595,900024414062;182,600006103516;7;24,7999992370605;761,900024414062;29,8500003814697;1,45000004768372;28,3999996185303;24,3500003814697;6,65000009536743;1944,19995117188
3;496;4,84999990463257;17,8500003814697;-9,05000019073486;862,599975585938;106,900001525879;28,1000003814697;38,7999992370605;303,799987792969;107,099998474121;301,799987792969;107,099998474121;7,59999990463257;20;1042,30004882812;23,6499996185303;-14,25;37,9000015258789;15,75;-9,05000019073486;970,400024414062
115;280;9,05000019073486;21,25;-2,84999990463257;1157,5;112,599998474121;73,5999984741211;11,8000001907349;320,899993896484;239,600006103516;301,200012207031;258,799987792969;5,69999980926514;17,5;953,799987792969;25,5499992370605;-7,25;32,7999992370605;11,1499996185303;-2,75;1322,30004882812
185;363;17,6499996185303;27,75;6,84999990463257;1536,40002441406;226;44,7999992370605;44,0999984741211;611,299987792969;199,399993896484;555,200012207031;199,399993896484;7,69999980926514;25,1000003814697;810,200012207031;31,9500007629395;1,14999997615814;30,7999992370605;25,8500003814697;6,84999990463257;1877,80004882812
35;348;8,75;18,6499996185303;-0,649999976158142;686,900024414062;89,9000015258789;11,5;39,0999984741211;226,300003051758;72,6999969482422;173,199996948242;211,199996948242;12,3000001907349;38,2000007629395;754,599975585938;26,4500007629395;-5,65000009536743;32,0999984741211;17,8500003814697;12,4499998092651;1067,09997558594
133;274,53;16,8500003814697;25,0499992370605;7,75;1802;442;19,2999992370605;90,0999984741211;1047,80004882812;71,5999984741211;1047,80004882812;71,5999984741211;6,30000019073486;24,1000003814697;667,299987792969;28,5499992370605;2,54999995231628;26;25,0499992370605;7,75;1998
212;381,78;16,3500003814697;25,8500003814697;6,05000019073486;2353,39990234375;436,700012207031;61,7999992370605;57,2000007629395;1061,30004882812;249,600006103516;858,599975585938;328,399993896484;7,90000009536743;26,5;774,099975585938;30,4500007629395;0,449999988079071;30;20,1499996185303;12,25;1957,90002441406
146;450,5;0,550000011920929;15,8500003814697;-16,4500007629395;572,200012207031;155,899993896484;4;101,599998474121;366,700012207031;14,8000001907349;366,700012207031;14,8000001907349;10,3999996185303;22,8999996185303;1261,09997558594;21,25;-24,0499992370605;45,2999992370605;15,8500003814697;-16,4500007629395;668,299987792969
284;280;7,25;14,6499996185303;0,150000005960464;1200,90002441406;118,5;70,3000030517578;12,6999998092651;342,799987792969;259,600006103516;313,600006103516;319,700012207031;6,90000009536743;30,5;566,5;19,6499996185303;-2,95000004768372;22,6000003814697;1,35000002384186;3,04999995231628;1166,5
97;350;0,949999988079071;14,4499998092651;-13,25;1811,80004882812;189,5;121,099998474121;12,8999996185303;512,400024414062;380,100006103516;501,5;421,5;8,60000038146973;21,5;1072,19995117188;20,0499992370605;-19,6499996185303;39,7000007629395;13,1499996185303;-6,75;693,400024414062
299;431;8,85000038146973;17,1499996185303;0,649999976158142;627,099975585938;66,5999984741211;34,9000015258789;15,5;184,800003051758;129;184,800003051758;151,100006103516;6,59999990463257;27,1000003814697;647,299987792969;22,25;-2,04999995231628;24,2999992370605;17,1499996185303;4,34999990463257;991,700012207031
14;385;-2,04999995231628;15,3500003814697;-20,6499996185303;623,400024414062;106,699996948242;22,7000007629395;53,4000015258789;276,299987792969;71,5;274;71,5;8,5;17,8999996185303;1386,40002441406;21,9500007629395;-25,3500003814697;47,2999992370605;13,5500001907349;-20,6499996185303;521,400024414062
181;416,1;16,8500003814697;26,1499996185303;6,65000009536743;1631,69995117188;274,100006103516;43,4000015258789;54,0999984741211;729,400024414062;182,600006103516;595,900024414062;182,600006103516;7;24,7999992370605;761,900024414062;29,8500003814697;1,45000004768372;28,3999996185303;24,3500003814697;6,65000009536743;1944,19995117188
331;264;8,94999980926514;13,9499998092651;4,55000019073486;1070,30004882812;115,900001525879;71,1999969482422;15,3999996185303;322,399993896484;225,699996948242;246;286;6;36,7000007629395;371,799987792969;17,8500003814697;1,54999995231628;16,2999992370605;6,84999990463257;10,0500001907349;1313,5
185;397;17,6499996185303;27,75;6,84999990463257;1536,40002441406;226;44,7999992370605;44,0999984741211;611,299987792969;199,399993896484;555,200012207031;199,399993896484;7,69999980926514;25,1000003814697;810,200012207031;31,9500007629395;1,14999997615814;30,7999992370605;25,8500003814697;6,84999990463257;1877,80004882812
310;341;1,95000004768372;13,8500003814697;-9,14999961853027;835,900024414062;93,6999969482422;40,9000015258789;22;256,700012207031;151,600006103516;247,800003051758;191,800003051758;5;16,6000003814697;892,799987792969;18,0499992370605;-12,1499996185303;30,2000007629395;12,6499996185303;0,349999994039536;758,799987792969
250;380;9,85000038146973;20,5499992370605;-1,14999997615814;1176,80004882812;184,399993896484;29,2999992370605;54,9000015258789;519,299987792969;107,5;519,299987792969;107,5;8,89999961853027;26,2999992370605;854,400024414062;25,6499996185303;-8,25;33,9000015258789;20,5499992370605;-1,14999997615814;1393
179;456;3,45000004768372;20,25;-15,8500003814697;736,799987792969;204,5;6,40000009536743;103,699996948242;485,600006103516;24,2000007629395;485,600006103516;24,2000007629395;10,3999996185303;20,5;1399,30004882812;25,4500007629395;-25,0499992370605;50,5;20,25;-15,8500003814697;864,400024414062
179;465,6;3,45000004768372;20,25;-15,8500003814697;736,799987792969;204,5;6,40000009536743;103,699996948242;485,600006103516;24,2000007629395;485,600006103516;24,2000007629395;10,3999996185303;20,5;1399,30004882812;25,4500007629395;-25,0499992370605;50,5;20,25;-15,8500003814697;864,400024414062
331;307;8,94999980926514;13,9499998092651;4,55000019073486;1070,30004882812;115,900001525879;71,1999969482422;15,3999996185303;322,399993896484;225,699996948242;246;286;6;36,7000007629395;371,799987792969;17,8500003814697;1,54999995231628;16,2999992370605;6,84999990463257;10,0500001907349;1313,5
29;372;0,550000011920929;14,9499998092651;-15,4499998092651;492,899993896484;78,1999969482422;15,3999996185303;51;216;57,7000007629395;216;59;8,69999980926514;20,7999992370605;1176,69995117188;21,5499992370605;-20,0499992370605;41,5999984741211;14,9499998092651;-12,75;668,299987792969
29;440;0,550000011920929;14,9499998092651;-15,4499998092651;492,899993896484;78,1999969482422;15,3999996185303;51;216;57,7000007629395;216;59;8,69999980926514;20,7999992370605;1176,69995117188;21,5499992370605;-20,0499992370605;41,5999984741211;14,9499998092651;-12,75;668,299987792969
167;275,94;14,1499996185303;22,25;5,05000019073486;1396,09997558594;244,600006103516;27,2000007629395;67;687,599975585938;89,5;651,099975585938;89,5;7,09999990463257;27,6000003814697;665,200012207031;25,6499996185303;-0,25;25,8999996185303;20,8500003814697;5,05000019073486;1772,30004882812
338;352;26,25;31,3500003814697;21,3500003814697;1541,30004882812;407,399993896484;8,89999961853027;111,699996948242;1062,19995117188;41,5;293,100006103516;47,7000007629395;9,69999980926514;40;373,899993896484;38,8499984741211;14,6499996185303;24,2000007629395;26,4500007629395;21,8500003814697;1881,30004882812
284;240;7,25;14,6499996185303;0,150000005960464;1200,90002441406;118,5;70,3000030517578;12,6999998092651;342,799987792969;259,600006103516;313,600006103516;319,700012207031;6,90000009536743;30,5;566,5;19,6499996185303;-2,95000004768372;22,6000003814697;1,35000002384186;3,04999995231628;1166,5
25;300;0,949999988079071;16,0499992370605;-15,6499996185303;480,200012207031;82,1999969482422;15;54,7999992370605;218,399993896484;55;218,399993896484;56,2000007629395;9,69999980926514;22,2000007629395;1232,40002441406;23,1499996185303;-20,5499992370605;43,7000007629395;16,0499992370605;-12,9499998092651;693,400024414062
14;354;-2,04999995231628;15,3500003814697;-20,6499996185303;623,400024414062;106,699996948242;22,7000007629395;53,4000015258789;276,299987792969;71,5;274;71,5;8,5;17,8999996185303;1386,40002441406;21,9500007629395;-25,3500003814697;47,2999992370605;13,5500001907349;-20,6499996185303;521,400024414062
137;428;-1,25;17,25;-21,25;618,900024414062;171,5;4,19999980926514;106,5;417,899993896484;18,6000003814697;417,899993896484;18,6000003814697;10,6000003814697;20,8999996185303;1506,09997558594;23,3500003814697;-27,4500007629395;50,7999992370605;17,25;-21,25;563,700012207031
270;230;9,94999980926514;18,25;1,85000002384186;1038,40002441406;113,199996948242;65,9000015258789;14;306,399993896484;232,199996948242;232,199996948242;284,299987792969;7,5;30,2000007629395;632,799987792969;23,3500003814697;-1,45000004768372;24,7999992370605;5,84999990463257;18,25;1401,90002441406
88;345;-5,44999980926514;9,14999961853027;-18,25;304,799987792969;56,7999992370605;8,30000019073486;57;143,399993896484;31,2999992370605;129,199996948242;31,2999992370605;7,40000009536743;19,1000003814697;1082,19995117188;14,75;-24,0499992370605;38,7999992370605;6,94999980926514;-18,25;369,299987792969
131;204,35;8,55000019073486;22,0499992370605;-6,55000019073486;515,099975585938;127,5;3,5;99,4000015258789;318,5;11,8000001907349;318,5;11,8000001907349;11,6999998092651;27,2000007629395;1112,90002441406;28,25;-14,75;43;22,0499992370605;-6,55000019073486;842,5
181;427,05;16,8500003814697;26,1499996185303;6,65000009536743;1631,69995117188;274,100006103516;43,4000015258789;54,0999984741211;729,400024414062;182,600006103516;595,900024414062;182,600006103516;7;24,7999992370605;761,900024414062;29,8500003814697;1,45000004768372;28,3999996185303;24,3500003814697;6,65000009536743;1944,19995117188
308;475;4,65000009536743;15,3500003814697;-5,44999980926514;722,799987792969;88,5;31,7000007629395;29,5;243,800003051758;112,599998474121;243,800003051758;156,800003051758;6,59999990463257;21,5;810,5;20,9500007629395;-9,64999961853027;30,6000003814697;15,3500003814697;-1,75;954,900024414062
316;270;5,75;16,25;-4,44999980926514;713,299987792969;91,5;33;32;261,200012207031;108,300003051758;261,200012207031;136,199996948242;6,59999990463257;22;810;21,5499992370605;-8,35000038146973;29,8999996185303;16,25;-0,150000005960464;1042
324;281;5,44999980926514;17,6499996185303;-6,94999980926514;645,700012207031;79,8000030517578;30,7999992370605;28,8999996185303;228,100006103516;107,599998474121;228,100006103516;127,599998474121;7;20,7000007629395;964,700012207031;22,9500007629395;-10,8500003814697;33,7999992370605;17,6499996185303;-1,04999995231628;1015,5
264;460;10,4499998092651;17,4500007629395;3,65000009536743;877,900024414062;84,3000030517578;50,4000015258789;14;249,600006103516;177,399993896484;233,399993896484;217,399993896484;6,80000019073486;31,8999996185303;536,599975585938;22,1499996185303;0,75;21,3999996185303;7,34999990463257;6,55000019073486;1289,59997558594
248;366;15,25;25,75;4,94999980926514;1417,09997558594;202,699996948242;49,7000007629395;41,4000015258789;543,700012207031;172,600006103516;464,200012207031;172,600006103516;8,80000019073486;27,2999992370605;812,299987792969;30,9500007629395;-1,25;32,2000007629395;22,25;4,94999980926514;1788,69995117188
213;361;11,25;23,1499996185303;-1,85000002384186;1421,19995117188;396,299987792969;22;99;890,200012207031;71,3000030517578;856,700012207031;71,3000030517578;9,69999980926514;25,2000007629395;969,299987792969;27,75;-10,75;38,5;22,5499992370605;-1,85000002384186;1517,80004882812
131;204,35;8,55000019073486;22,0499992370605;-6,55000019073486;515,099975585938;127,5;3,5;99,4000015258789;318,5;11,8000001907349;318,5;11,8000001907349;11,6999998092651;27,2000007629395;1112,90002441406;28,25;-14,75;43;22,0499992370605;-6,55000019073486;842,5
117;296;9,14999961853027;21,5499992370605;-2,84999990463257;1152,30004882812;110,099998474121;74,0999984741211;11,5;319,399993896484;237,899993896484;301,899993896484;237,899993896484;5,40000009536743;16,5;966,099975585938;25,6499996185303;-7,15000009536743;32,7999992370605;11,4499998092651;-2,84999990463257;1331,09997558594
205;402,96;10,0500001907349;22,3500003814697;-3,54999995231628;1331,5;394,200012207031;17,5;107,900001525879;872,299987792969;56,7999992370605;845,099975585938;56,7999992370605;9,69999980926514;24,3999996185303;1001,20001220703;26,8500003814697;-12,9499998092651;39,7999992370605;21,75;-3,54999995231628;1410,80004882812
29;449;0,550000011920929;14,9499998092651;-15,4499998092651;492,899993896484;78,1999969482422;15,3999996185303;51;216;57,7000007629395;216;59;8,69999980926514;20,7999992370605;1176,69995117188;21,5499992370605;-20,0499992370605;41,5999984741211;14,9499998092651;-12,75;668,299987792969
208;313;22,8500003814697;28,75;15,5500001907349;2126,69995117188;356,600006103516;32;69,1999969482422;965,200012207031;113,400001525879;953;135,199996948242;7,09999990463257;33,7000007629395;520,099975585938;31,4500007629395;10,3500003814697;21,1000003814697;27,9500007629395;17,0499992370605;2230,89990234375
130;427,63;0,75;9,64999961853027;-8,94999980926514;1909,5;396,899993896484;8,30000019073486;88,9000015258789;1089,69995117188;38,2999992370605;1089,69995117188;38,2999992370605;9;29;718,200012207031;13,75;-17,3500003814697;31,1000003814697;9,64999961853027;-8,94999980926514;680,799987792969
6;161;12,8500003814697;24,5499992370605;0,349999994039536;1125,69995117188;131,399993896484;47,7999992370605;29,5;386,100006103516;170,899993896484;352,799987792969;170,899993896484;9,89999961853027;27,3999996185303;928,099975585938;31,3500003814697;-4,65000009536743;36;22,3500003814697;0,349999994039536;1540,40002441406
227;410;7,55000019073486;18,4500007629395;-2,65000009536743;1588,40002441406;265,100006103516;61,5999984741211;45,7000007629395;676,900024414062;210,399993896484;676,900024414062;220,699996948242;4,40000009536743;15,1999998092651;824,400024414062;21,75;-7,15000009536743;28,8999996185303;18,4500007629395;-2,45000004768372;1192
48;322;7,84999990463257;17,1499996185303;-0,449999988079071;874,400024414062;152,800003051758;16,7999992370605;59,7000007629395;415,799987792969;68,1999969482422;80,5;364;12,8000001907349;39;693,400024414062;27,8500003814697;-4,94999980926514;32,7999992370605;0,150000005960464;16,9500007629395;1217,80004882812
323;372;2,34999990463257;14,6499996185303;-9,44999980926514;836,400024414062;104,599998474121;42,2999992370605;28,2000007629395;288,600006103516;132,899993896484;288,600006103516;172;5,69999980926514;17,7000007629395;929,799987792969;19,75;-12,4499998092651;32,2000007629395;14,6499996185303;-4,44999980926514;786,099975585938
46;357;8,35000038146973;17,4500007629395;0,0500000007450581;1063,5;189,5;17,7999992370605;62,2000007629395;512,799987792969;72,5999984741211;87,8000030517578;455,100006103516;12,3999996185303;38,2000007629395;685,200012207031;28,1499996185303;-4,34999990463257;32,5;0,649999976158142;17,25;1261
173;506;16,0499992370605;26,4500007629395;4,75;1071,30004882812;186,600006103516;21,5;59,5999984741211;496,100006103516;83,4000015258789;496,100006103516;83,4000015258789;9,19999980926514;28,2000007629395;841,299987792969;30,6499996185303;-1,95000004768372;32,5999984741211;26,4500007629395;4,75;1488,69995117188
245;316;7,65000009536743;18,8500003814697;-3,84999990463257;2496,39990234375;347,5;124;34,2999992370605;919,200012207031;404,299987792969;919,200012207031;404,299987792969;8,60000038146973;24,5;895,599975585938;23,75;-11,5500001907349;35,2999992370605;18,8500003814697;-3,84999990463257;1200,59997558594
205;401,28;10,0500001907349;22,3500003814697;-3,54999995231628;1331,5;394,200012207031;17,5;107,900001525879;872,299987792969;56,7999992370605;845,099975585938;56,7999992370605;9,69999980926514;24,3999996185303;1001,20001220703;26,8500003814697;-12,9499998092651;39,7999992370605;21,75;-3,54999995231628;1410,80004882812
208;432;22,8500003814697;28,75;15,5500001907349;2126,69995117188;356,600006103516;32;69,1999969482422;965,200012207031;113,400001525879;953;135,199996948242;7,09999990463257;33,7000007629395;520,099975585938;31,4500007629395;10,3500003814697;21,1000003814697;27,9500007629395;17,0499992370605;2230,89990234375
119;32;14,75;24,4500007629395;4,55000019073486;1426,59997558594;146,800003051758;76,4000015258789;17,8999996185303;432,899993896484;268;343,5;432,899993896484;9,39999961853027;31,2000007629395;767,599975585938;29,75;-0,449999988079071;30,2000007629395;4,55000019073486;20,25;1796,09997558594
253;420;9,85000038146973;20,0499992370605;-0,649999976158142;2286,80004882812;353;62,5999984741211;48;934,299987792969;229,100006103516;919,599975585938;229,100006103516;8,89999961853027;26,7999992370605;809,900024414062;24,6499996185303;-8,44999980926514;33,0999984741211;17,25;-0,649999976158142;1393
28;269;0,550000011920929;14,8500003814697;-15,3500003814697;494,200012207031;78,4000015258789;15,5;50,9000015258789;216,5;58;216,5;59,2999992370605;8,69999980926514;21;1172,59997558594;21,4500007629395;-19,9500007629395;41,4000015258789;14,8500003814697;-12,8500003814697;668,299987792969
324;297;5,44999980926514;17,6499996185303;-6,94999980926514;645,700012207031;79,8000030517578;30,7999992370605;28,8999996185303;228,100006103516;107,599998474121;228,100006103516;127,599998474121;7;20,7000007629395;964,700012207031;22,9500007629395;-10,8500003814697;33,7999992370605;17,6499996185303;-1,04999995231628;1015,5
79;314;6,05000019073486;10,1499996185303;2,04999995231628;4730,7001953125;660,299987792969;212;34,5;1777;752,5;767,200012207031;1650,30004882812;5,80000019073486;38,4000015258789;317,600006103516;14,25;-0,949999988079071;15,1999998092651;2,95000004768372;10,0500001907349;1066,40002441406
299;284;8,85000038146973;17,1499996185303;0,649999976158142;627,099975585938;66,5999984741211;34,9000015258789;15,5;184,800003051758;129;184,800003051758;151,100006103516;6,59999990463257;27,1000003814697;647,299987792969;22,25;-2,04999995231628;24,2999992370605;17,1499996185303;4,34999990463257;991,700012207031
169;425,74;11,75;21,4500007629395;1,25;1746,09997558594;291,299987792969;28,6000003814697;62,7999992370605;815,799987792969;107,900001525879;815,799987792969;107,900001525879;7,59999990463257;25,3999996185303;778,299987792969;25,0499992370605;-4,94999980926514;30;21,4500007629395;1,25;1562,40002441406
235;266;17,1499996185303;26,3500003814697;7,84999990463257;2598;514;69,4000015258789;67,0999984741211;1277,90002441406;251,300003051758;968,099975585938;262,100006103516;6,40000009536743;23,7000007629395;719,099975585938;30,25;3,15000009536743;27,1000003814697;23,1499996185303;9,85000038146973;2021,69995117188
317;297;5,75;16,3500003814697;-4,44999980926514;699,5;90,1999969482422;32,5;32,0999984741211;256,600006103516;106,099998474121;256,600006103516;133,100006103516;6,59999990463257;22;812,099975585938;21,6499996185303;-8,35000038146973;30;16,3500003814697;-0,150000005960464;1042
125;497;10,0500001907349;16,0499992370605;4,55000019073486;700,799987792969;74,0999984741211;43,7999992370605;15,5;213;148,600006103516;155,300003051758;174,800003051758;6,80000019073486;35;451;20,6499996185303;1,35000002384186;19,2999992370605;7,55000019073486;6,44999980926514;1084,30004882812
227;425;7,55000019073486;18,4500007629395;-2,65000009536743;1588,40002441406;265,100006103516;61,5999984741211;45,7000007629395;676,900024414062;210,399993896484;676,900024414062;220,699996948242;4,40000009536743;15,1999998092651;824,400024414062;21,75;-7,15000009536743;28,8999996185303;18,4500007629395;-2,45000004768372;1192
293;388,75;6,75;15,4499998092651;-2,34999990463257;1583,90002441406;211,899993896484;85,6999969482422;31,7000007629395;593;280,399993896484;593;280,399993896484;9,80000019073486;33,7000007629395;692,799987792969;20,6499996185303;-8,25;28,8999996185303;15,4499998092651;-2,34999990463257;1124,40002441406
293;388,75;6,75;15,4499998092651;-2,34999990463257;1583,90002441406;211,899993896484;85,6999969482422;31,7000007629395;593;280,399993896484;593;280,399993896484;9,80000019073486;33,7000007629395;692,799987792969;20,6499996185303;-8,25;28,8999996185303;15,4499998092651;-2,34999990463257;1124,40002441406
212;419,58;16,3500003814697;25,8500003814697;6,05000019073486;2353,39990234375;436,700012207031;61,7999992370605;57,2000007629395;1061,30004882812;249,600006103516;858,599975585938;328,399993896484;7,90000009536743;26,5;774,099975585938;30,4500007629395;0,449999988079071;30;20,1499996185303;12,25;1957,90002441406
245;314;7,65000009536743;18,8500003814697;-3,84999990463257;2496,39990234375;347,5;124;34,2999992370605;919,200012207031;404,299987792969;919,200012207031;404,299987792969;8,60000038146973;24,5;895,599975585938;23,75;-11,5500001907349;35,2999992370605;18,8500003814697;-3,84999990463257;1200,59997558594
165;432;13,25;23,8500003814697;1,85000002384186;1193,90002441406;277,700012207031;16,1000003814697;80;647,200012207031;56,9000015258789;647,200012207031;56,9000015258789;8,39999961853027;26,6000003814697;851,400024414062;27,8500003814697;-3,65000009536743;31,5;23,8500003814697;1,85000002384186;1602,69995117188
221;319;9,35000038146973;20,6499996185303;-2,75;1472,90002441406;311,100006103516;26,1000003814697;79,1999969482422;817,099975585938;101,599998474121;784,799987792969;101,599998474121;8,69999980926514;24,7000007629395;909,5;24,75;-10,4499998092651;35,2000007629395;20,1499996185303;-2,75;1348,80004882812
215;266,04;17,1499996185303;27,75;6,05000019073486;1529,80004882812;236,5;49,7999992370605;40;598,400024414062;215;598,400024414062;226,5;8,19999980926514;24,8999996185303;845,799987792969;32,8499984741211;0,150000005960464;32,7000007629395;27,75;8,14999961853027;1873
140;395;17,25;25,9500007629395;7,84999990463257;1093,69995117188;241,5;11,5;87,8000030517578;620,099975585938;38,7000007629395;620,099975585938;38,7000007629395;7,5;27,2999992370605;701,700012207031;29,75;2,25;27,5;25,9500007629395;7,84999990463257;1510,19995117188
216;350;13,5500001907349;24,4500007629395;1,95000004768372;1278,80004882812;291;32,2000007629395;81,4000015258789;712,299987792969;100,599998474121;705,099975585938;100,599998474121;5,40000009536743;17,6000003814697;877,700012207031;27,9500007629395;-2,75;30,7000007629395;24,25;1,95000004768372;1676,59997558594
35;430;8,75;18,6499996185303;-0,649999976158142;686,900024414062;89,9000015258789;11,5;39,0999984741211;226,300003051758;72,6999969482422;173,199996948242;211,199996948242;12,3000001907349;38,2000007629395;754,599975585938;26,4500007629395;-5,65000009536743;32,0999984741211;17,8500003814697;12,4499998092651;1067,09997558594
8;509;11,1499996185303;24,1499996185303;-2,65000009536743;796,299987792969;120,5;17,5;53,2999992370605;338,899993896484;66;317,399993896484;66;10,5;27,2000007629395;1029,69995117188;31,0499992370605;-7,65000009536743;38,7000007629395;21,8500003814697;-2,65000009536743;1197,90002441406
81;314;7,94999980926514;12,0500001907349;4,34999990463257;2787,60009765625;478,399993896484;78,0999984741211;56,9000015258789;1273,5;274,799987792969;306,100006103516;1206,80004882812;7,19999980926514;43,2999992370605;305,899993896484;17,9500007629395;1,35000002384186;16,6000003814697;4,94999980926514;12,0500001907349;1226,40002441406
185;576;17,6499996185303;27,75;6,84999990463257;1536,40002441406;226;44,7999992370605;44,0999984741211;611,299987792969;199,399993896484;555,200012207031;199,399993896484;7,69999980926514;25,1000003814697;810,200012207031;31,9500007629395;1,14999997615814;30,7999992370605;25,8500003814697;6,84999990463257;1877,80004882812
333;306;25,25;31,4500007629395;19,25;898,299987792969;297,899993896484;2,40000009536743;140;723,299987792969;8,80000019073486;113,5;17;11,6000003814697;42,0999984741211;448;39,25;11,6499996185303;27,6000003814697;25,8500003814697;25,8500003814697;1311,69995117188
320;438;14,8500003814697;23,25;7,05000019073486;845,599975585938;130,5;31,7999992370605;45,0999984741211;339,200012207031;102,400001525879;112,5;260,799987792969;4,59999990463257;20,6000003814697;646,799987792969;26,1499996185303;3,75;22,3999996185303;9,05000019073486;20,75;1253,80004882812
325;230;5,55000019073486;17,75;-6,84999990463257;627,200012207031;79;30;30,7999992370605;223,899993896484;100,400001525879;223,899993896484;120,599998474121;6,90000009536743;20,3999996185303;961,400024414062;23,0499992370605;-10,75;33,7999992370605;17,75;-0,850000023841858;991,900024414062
284;230;7,25;14,6499996185303;0,150000005960464;1200,90002441406;118,5;70,3000030517578;12,6999998092651;342,799987792969;259,600006103516;313,600006103516;319,700012207031;6,90000009536743;30,5;566,5;19,6499996185303;-2,95000004768372;22,6000003814697;1,35000002384186;3,04999995231628;1166,5
284;240;7,25;14,6499996185303;0,150000005960464;1200,90002441406;118,5;70,3000030517578;12,6999998092651;342,799987792969;259,600006103516;313,600006103516;319,700012207031;6,90000009536743;30,5;566,5;19,6499996185303;-2,95000004768372;22,6000003814697;1,35000002384186;3,04999995231628;1166,5
